codigo_ibge,microrregiao,atividade,producao_estimada_r_milhao,diretas_gg_co2,insumos_gg_co2,totais_gg_co2
42001,São Miguel do Oeste,1992,134.65163338409997,5.193705859100999,10.946209289319782,16.13991514842078
42001,São Miguel do Oeste,2091,38.756068314858275,2.2699982870131277,2.6501061050981582,4.920104392111286
42001,São Miguel do Oeste,2092,27.73911855579482,1.228446678899485,1.955067693086281,3.183514371985766
42001,São Miguel do Oeste,2093,24.700713623501457,2.046630557375835,2.159701418901743,4.206331976277578
42001,São Miguel do Oeste,2100,18.121439429116137,1.5014906955553375,1.0621106436138301,2.5636013391691677
42001,São Miguel do Oeste,2200,26.529918327492666,1.7054947496245287,1.884881243305635,3.5903759929301637
42001,São Miguel do Oeste,2300,20.815219097264077,1.159705063990427,1.7225225880279393,2.8822276520183663
42001,São Miguel do Oeste,2491,13.703266246108482,0.5481306498443393,1.299964769318382,1.8480954191627212
42001,São Miguel do Oeste,2492,5.353740830460071,0.23709423677751743,0.5417316064807663,0.7788258432582837
42001,São Miguel do Oeste,2500,28.47937260690706,1.423968630345353,1.818264249421034,3.242232879766387
42001,São Miguel do Oeste,2600,9.42992797356471,1.077706054121681,0.47967821645558595,1.557384270577267
42001,São Miguel do Oeste,2700,5.718293164202837,0.4002805214941986,0.4003621808783741,0.8006427023725727
42001,São Miguel do Oeste,2800,20.959516763476724,1.1677445053937032,1.1778816393866656,2.345626144780369
42001,São Miguel do Oeste,2991,1.4251643441859325,0.014251643441859327,0.1051384118790765,0.11939005532093581
42001,São Miguel do Oeste,2992,6.60268477878562,0.26410739115142484,0.47229074920471475,0.7363981403561396
